id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata 
301,0.01434,0.01711,0.00714,0.00312,0.01321,0.00730,0.01025,0.01254,0.01081,0.00897,0.01064,0.01624,0.00669,0.00910,0.01432,0.02622,0.00528,0.01088,0.01377,0.01437,0.01727,0.00446,0.01049,0.00849,0.00546,0.01155,0.01200,0.00914,0.00885,0.02083,0.00427,0.00895,0.00872,0.00228,0.00388,0.02125,0.01690,0.01336,0.00531,0.00652,0.00849,0.01073,0.02465,0.00840,0.00751,0.00423,0.00356,0.01744,0.00775,0.00773,0.02146,0.00628,0.01018,0.01332,0.00482,0.00720,0.00336,0.00459,0.00252,0.00582,0.01194,0.00885,0.03570,0.01200,0.00445,0.00757,0.00907,0.00671,0.00411,0.01055,0.01294,0.00302,0.00663,0.01107,0.01229,0.02405,0.00845,0.00899,0.00968,0.00807,0.00339,0.02695,0.00808,0.00458,0.00786,0.00493,0.00967,0.00952,0.00391,0.01149,0.01588,0.00818,0.00478,0.00389,0.01262,0.00988,0.00892,0.00796,0.00905
305,0.01034,0.02717,0.00335,0.00533,0.02421,0.00402,0.00767,0.01723,0.00375,0.01305,0.00973,0.01498,0.00779,0.03226,0.00736,0.01741,0.00313,0.01045,0.01318,0.00996,0.01195,0.00454,0.00411,0.00896,0.00700,0.02121,0.01876,0.00705,0.00371,0.01139,0.00392,0.00356,0.00477,0.01049,0.00919,0.02521,0.01315,0.01141,0.00697,0.00661,0.01731,0.00547,0.01529,0.01358,0.00320,0.00935,0.01406,0.00533,0.00740,0.01178,0.00710,0.00702,0.00791,0.00930,0.00348,0.01249,0.00262,0.00399,0.00273,0.00528,0.02708,0.00518,0.02073,0.01335,0.00773,0.01520,0.00471,0.00881,0.00735,0.00371,0.00373,0.00187,0.01358,0.00620,0.01924,0.01700,0.00779,0.00476,0.00853,0.00810,0.00271,0.01452,0.01309,0.00650,0.00737,0.01326,0.01729,0.00434,0.00697,0.02689,0.01338,0.00343,0.00454,0.00581,0.00750,0.01035,0.00507,0.00387,0.02744
308,0.00564,0.01366,0.00468,0.00694,0.00960,0.00587,0.00683,0.01189,0.00399,0.01958,0.00646,0.01923,0.00755,0.02199,0.01708,0.01589,0.01107,0.01388,0.01185,0.00578,0.01104,0.00894,0.00546,0.00772,0.00277,0.01252,0.02831,0.01454,0.00997,0.00365,0.01052,0.00809,0.00422,0.00742,0.00988,0.01203,0.01188,0.01325,0.00780,0.00506,0.01767,0.00175,0.01520,0.01597,0.00860,0.00958,0.02628,0.00678,0.00370,0.01121,0.01146,0.01725,0.00758,0.02870,0.00378,0.00901,0.00658,0.00426,0.00245,0.00406,0.01642,0.01638,0.00589,0.02131,0.00717,0.01939,0.00480,0.00352,0.01428,0.00835,0.01502,0.01016,0.00573,0.00770,0.01015,0.00900,0.00647,0.00562,0.00382,0.00401,0.00501,0.00789,0.01649,0.00739,0.00406,0.00758,0.00859,0.00873,0.00903,0.00802,0.00835,0.01474,0.00645,0.00561,0.01039,0.01252,0.01842,0.00806,0.01110
312,0.01764,0.00826,0.00286,0.00504,0.00603,0.00422,0.00763,0.01358,0.00801,0.01152,0.01700,0.02134,0.00807,0.00877,0.00597,0.01481,0.00216,0.01320,0.01806,0.00286,0.00980,0.00109,0.03908,0.01938,0.00483,0.00772,0.01632,0.00691,0.00419,0.00770,0.00213,0.01558,0.00562,0.00191,0.00291,0.00449,0.00897,0.01400,0.00501,0.00176,0.01093,0.00238,0.00966,0.00911,0.01095,0.00753,0.00589,0.00273,0.00673,0.00106,0.00442,0.03112,0.00325,0.01375,0.00323,0.00637,0.00287,0.00292,0.00471,0.00263,0.02529,0.00414,0.04399,0.01919,0.00273,0.02775,0.05060,0.00986,0.00091,0.00214,0.00860,0.00400,0.00178,0.00896,0.01253,0.04084,0.01155,0.01324,0.00606,0.01121,0.00196,0.03214,0.01022,0.00757,0.00394,0.00271,0.00811,0.00314,0.01198,0.00622,0.00383,0.00393,0.01869,0.00214,0.01250,0.00605,0.01154,0.00247,0.02685
313,0.01516,0.01257,0.00578,0.00357,0.01169,0.01175,0.00365,0.01362,0.02618,0.01866,0.01438,0.03353,0.00807,0.00669,0.00493,0.00894,0.00526,0.01044,0.01955,0.00649,0.03360,0.00239,0.01153,0.00626,0.00335,0.01344,0.01493,0.00922,0.00578,0.02178,0.01266,0.01000,0.01467,0.00122,0.00359,0.01378,0.01137,0.00303,0.00656,0.00248,0.00761,0.00337,0.00446,0.01728,0.00609,0.00175,0.00588,0.00979,0.00294,0.00590,0.00875,0.00915,0.00459,0.01652,0.00457,0.00217,0.00168,0.00353,0.00276,0.00206,0.00946,0.01268,0.08068,0.00413,0.00445,0.01575,0.01472,0.00351,0.00372,0.00525,0.00408,0.00366,0.01475,0.00653,0.01122,0.03929,0.00708,0.01884,0.00539,0.00424,0.00130,0.01061,0.00679,0.00512,0.00396,0.00657,0.01978,0.00522,0.00442,0.01699,0.03345,0.00684,0.00659,0.00621,0.00939,0.00453,0.01064,0.00486,0.00384
316,0.00772,0.00768,0.00412,0.00364,0.00730,0.01183,0.00713,0.01836,0.01372,0.00382,0.00800,0.01905,0.00889,0.03042,0.00787,0.01253,0.00664,0.00777,0.00499,0.00632,0.01200,0.00535,0.01417,0.00432,0.00165,0.00532,0.01151,0.02906,0.00432,0.00319,0.00908,0.00537,0.00578,0.00473,0.00983,0.01825,0.01665,0.02491,0.00786,0.00410,0.01660,0.00820,0.02853,0.00866,0.01162,0.01510,0.00988,0.01142,0.00606,0.00482,0.02258,0.01535,0.00765,0.01894,0.00126,0.00881,0.00539,0.00345,0.00272,0.00812,0.02029,0.01767,0.01051,0.02752,0.01665,0.04146,0.00584,0.00347,0.01278,0.00528,0.01207,0.00427,0.00350,0.00419,0.01344,0.01867,0.01193,0.00572,0.00870,0.00241,0.00594,0.02441,0.01594,0.00830,0.00754,0.00597,0.01371,0.00195,0.00693,0.00439,0.00337,0.00242,0.00511,0.00664,0.00967,0.00320,0.00668,0.00309,0.00797
318,0.01188,0.01582,0.00154,0.00373,0.01104,0.00300,0.01556,0.01212,0.01125,0.01306,0.00475,0.02115,0.00654,0.01467,0.00451,0.01606,0.00733,0.00210,0.00826,0.00918,0.01737,0.00526,0.00423,0.01096,0.00237,0.01573,0.00878,0.00908,0.00517,0.01237,0.00553,0.00763,0.00824,0.00645,0.01000,0.02243,0.01929,0.01066,0.01272,0.00514,0.01130,0.00843,0.04264,0.02451,0.00496,0.00885,0.00317,0.01350,0.00636,0.01639,0.01040,0.00828,0.01678,0.01710,0.00413,0.00993,0.00409,0.00393,0.00134,0.00792,0.01908,0.00917,0.02456,0.00732,0.00479,0.00596,0.00687,0.00345,0.00868,0.00760,0.00910,0.00321,0.00767,0.01024,0.01551,0.01570,0.01031,0.00844,0.01735,0.01441,0.00219,0.00851,0.01030,0.00466,0.00591,0.00949,0.01054,0.00932,0.00547,0.01705,0.02497,0.00506,0.00469,0.00390,0.00682,0.01183,0.01562,0.00877,0.00852
320,0.01183,0.02227,0.00211,0.00574,0.01503,0.00346,0.02481,0.00796,0.01097,0.01225,0.00393,0.01637,0.00851,0.00827,0.00287,0.01590,0.00326,0.00589,0.00997,0.00769,0.01555,0.00622,0.00568,0.01884,0.00384,0.01892,0.01025,0.00597,0.00642,0.00799,0.00662,0.00790,0.01294,0.00661,0.00491,0.02878,0.00848,0.00916,0.01914,0.00460,0.00519,0.01302,0.02589,0.01778,0.00806,0.00626,0.00264,0.00808,0.01060,0.01350,0.01123,0.00781,0.00782,0.02345,0.00433,0.00634,0.00480,0.00386,0.00178,0.00501,0.01426,0.00620,0.05088,0.00461,0.00284,0.00350,0.00988,0.00234,0.01152,0.01128,0.00961,0.00340,0.00573,0.00756,0.00914,0.01866,0.01492,0.00878,0.01227,0.01662,0.00210,0.00888,0.01289,0.00612,0.00453,0.00804,0.00790,0.00860,0.00280,0.01983,0.02187,0.00971,0.00458,0.00679,0.00821,0.01825,0.01093,0.01000,0.00860
332,0.01039,0.00811,0.00844,0.01238,0.01161,0.01119,0.01263,0.01414,0.00786,0.01688,0.00670,0.02147,0.00849,0.01294,0.00652,0.02167,0.01121,0.00598,0.01629,0.01204,0.00838,0.00717,0.00912,0.01260,0.00556,0.00929,0.01089,0.02178,0.00899,0.00752,0.00575,0.01722,0.01207,0.00366,0.00766,0.01125,0.01292,0.01354,0.01097,0.01036,0.01439,0.00512,0.01465,0.00589,0.00838,0.00651,0.01245,0.00971,0.00649,0.00652,0.00959,0.01408,0.01167,0.00952,0.00714,0.01034,0.00690,0.00257,0.00849,0.00368,0.01881,0.01172,0.01781,0.02624,0.00451,0.01412,0.01106,0.00872,0.00437,0.00847,0.01109,0.01028,0.00468,0.00798,0.00976,0.00700,0.01135,0.01234,0.00634,0.01215,0.00979,0.00816,0.00933,0.00571,0.00546,0.00420,0.00473,0.00656,0.00694,0.01144,0.00883,0.00888,0.01460,0.00564,0.01595,0.00647,0.01170,0.00805,0.01103
337,0.01746,0.00649,0.00392,0.00755,0.00503,0.00504,0.01904,0.02246,0.01040,0.00885,0.00264,0.01948,0.00403,0.00922,0.00445,0.02720,0.00445,0.00469,0.00657,0.00378,0.00714,0.00373,0.02891,0.01211,0.00355,0.02047,0.01671,0.00606,0.00412,0.00631,0.01300,0.01065,0.00601,0.00365,0.01831,0.00309,0.01032,0.00688,0.00509,0.00170,0.01373,0.00788,0.00603,0.01948,0.01028,0.00554,0.00867,0.00535,0.00342,0.00571,0.02166,0.01470,0.01407,0.02499,0.01312,0.00341,0.00533,0.00585,0.00322,0.00390,0.03808,0.00997,0.03578,0.01399,0.00402,0.01372,0.01305,0.00582,0.00367,0.00556,0.01708,0.00409,0.00774,0.00815,0.00897,0.01184,0.00991,0.00752,0.01053,0.00451,0.00462,0.00904,0.00692,0.00920,0.00544,0.00227,0.01331,0.01056,0.00424,0.01117,0.01033,0.00641,0.00880,0.00448,0.03235,0.01897,0.01549,0.00482,0.01071
343,0.01492,0.01038,0.00984,0.00458,0.01082,0.00297,0.00734,0.01403,0.00910,0.00497,0.00236,0.02467,0.00678,0.01040,0.00323,0.00713,0.00503,0.01244,0.01995,0.00825,0.00523,0.00269,0.00761,0.02515,0.00343,0.00949,0.05117,0.01289,0.00759,0.00427,0.00767,0.04117,0.00546,0.00585,0.01378,0.00967,0.01020,0.00955,0.00872,0.00327,0.00920,0.00394,0.01751,0.01934,0.00516,0.01067,0.01549,0.00575,0.00545,0.00558,0.01378,0.00925,0.00547,0.01319,0.00250,0.00604,0.00773,0.00313,0.00596,0.01482,0.03599,0.00633,0.03207,0.01332,0.00611,0.02592,0.01635,0.00590,0.00674,0.00401,0.00386,0.00170,0.00711,0.00731,0.01929,0.01564,0.01371,0.00997,0.00426,0.01036,0.00371,0.00610,0.01028,0.00726,0.00991,0.00572,0.01850,0.00630,0.00774,0.00877,0.00540,0.00429,0.00927,0.00289,0.00604,0.00621,0.00937,0.00603,0.00624
346,0.01492,0.01736,0.00534,0.00293,0.01998,0.00390,0.00568,0.01738,0.00613,0.00690,0.00954,0.00944,0.00678,0.01788,0.00599,0.01259,0.00608,0.00392,0.00608,0.00649,0.00550,0.00474,0.01024,0.00491,0.00514,0.00531,0.01377,0.01320,0.01223,0.00522,0.02376,0.01006,0.00461,0.00368,0.00340,0.02992,0.02030,0.00786,0.00609,0.00248,0.01042,0.00381,0.00429,0.01272,0.01585,0.00888,0.01591,0.00940,0.00681,0.01251,0.03361,0.00641,0.01436,0.02141,0.01181,0.00343,0.00551,0.01243,0.00706,0.00607,0.00986,0.01256,0.02301,0.00494,0.00328,0.03367,0.00727,0.00297,0.01113,0.02103,0.01003,0.00265,0.01100,0.00397,0.00690,0.01430,0.03198,0.00283,0.00422,0.00497,0.00162,0.01029,0.00809,0.00805,0.00276,0.00479,0.01528,0.00311,0.00841,0.01318,0.01526,0.00285,0.00668,0.01394,0.03017,0.00542,0.01800,0.00430,0.00486
347,0.00928,0.00861,0.00251,0.00962,0.00710,0.01246,0.01325,0.01274,0.00394,0.00804,0.00327,0.00981,0.00796,0.00996,0.00489,0.04212,0.00943,0.00610,0.01295,0.00661,0.00421,0.01652,0.00749,0.01682,0.00359,0.00698,0.01330,0.02399,0.00681,0.00775,0.00808,0.02968,0.00977,0.00523,0.00508,0.01042,0.02472,0.01335,0.01728,0.00224,0.01783,0.00615,0.00743,0.01549,0.01596,0.01273,0.01653,0.00900,0.00637,0.00423,0.01540,0.01450,0.00895,0.01691,0.00926,0.00780,0.00419,0.00426,0.00542,0.00576,0.02428,0.01322,0.00948,0.01293,0.00339,0.01496,0.01054,0.00840,0.00958,0.00436,0.02145,0.00352,0.00164,0.00890,0.01350,0.00581,0.02035,0.00798,0.00898,0.00649,0.00739,0.00608,0.00837,0.00371,0.00716,0.00339,0.01039,0.01017,0.00293,0.00846,0.00531,0.00751,0.00998,0.00751,0.01145,0.01279,0.01623,0.00647,0.00687
351,0.00840,0.01123,0.01179,0.00314,0.00954,0.00362,0.01145,0.01368,0.01514,0.00680,0.00770,0.01030,0.01175,0.00553,0.00513,0.02484,0.00460,0.00777,0.01073,0.00806,0.00650,0.00540,0.01060,0.00704,0.00461,0.01419,0.01599,0.00862,0.00604,0.00931,0.01651,0.00819,0.00923,0.00615,0.00983,0.01197,0.02678,0.01186,0.00936,0.00290,0.00878,0.00769,0.02174,0.01275,0.00985,0.00399,0.00752,0.01076,0.01046,0.01086,0.02523,0.00521,0.00669,0.01633,0.00916,0.00688,0.00461,0.00809,0.00287,0.00619,0.04205,0.01054,0.01112,0.00790,0.00362,0.01042,0.00499,0.00441,0.00918,0.01235,0.02478,0.00419,0.01227,0.00780,0.01015,0.01878,0.01449,0.00660,0.03196,0.00358,0.00837,0.00770,0.00977,0.00541,0.00553,0.00702,0.01838,0.01350,0.00352,0.00981,0.01403,0.00460,0.00646,0.00675,0.00957,0.01243,0.00629,0.00661,0.00511
352,0.00488,0.00774,0.00298,0.00141,0.00967,0.00405,0.00863,0.03092,0.00759,0.00635,0.00524,0.01408,0.01275,0.00429,0.00760,0.02172,0.00561,0.02130,0.02868,0.00491,0.00503,0.00868,0.00774,0.00907,0.00322,0.02573,0.02254,0.00918,0.02766,0.00400,0.01849,0.00564,0.00668,0.00919,0.00633,0.02977,0.02008,0.01839,0.00693,0.00255,0.01189,0.00252,0.01009,0.02285,0.01136,0.00461,0.00209,0.01412,0.00992,0.01190,0.01349,0.00495,0.00536,0.01454,0.00438,0.00471,0.00379,0.00887,0.00139,0.00318,0.02187,0.00463,0.00782,0.01937,0.00215,0.00539,0.00272,0.00362,0.02051,0.01162,0.05987,0.00257,0.00252,0.00563,0.00847,0.01144,0.00855,0.00192,0.01068,0.00345,0.00428,0.00975,0.02139,0.00431,0.00223,0.00241,0.03508,0.00326,0.00222,0.02104,0.00300,0.00416,0.00776,0.00364,0.00291,0.01482,0.00753,0.00334,0.00874
353,0.00508,0.01304,0.00192,0.00410,0.00400,0.00181,0.01220,0.01179,0.00285,0.01290,0.00093,0.00515,0.00656,0.00823,0.00183,0.05285,0.00457,0.00133,0.00556,0.01270,0.00465,0.01006,0.01154,0.00871,0.00289,0.00672,0.00402,0.00842,0.00259,0.00896,0.01029,0.00846,0.00688,0.00572,0.01003,0.00538,0.02021,0.02195,0.01903,0.00189,0.01104,0.00904,0.00584,0.03093,0.01851,0.00484,0.00455,0.00579,0.01077,0.00508,0.02468,0.01573,0.01169,0.06929,0.01282,0.00400,0.00528,0.00554,0.00298,0.00425,0.07140,0.01433,0.00607,0.01127,0.00160,0.01425,0.00714,0.00731,0.00692,0.00349,0.02226,0.00264,0.00198,0.00481,0.00953,0.00948,0.01021,0.00455,0.01874,0.00203,0.00542,0.00398,0.00630,0.00802,0.01494,0.00227,0.00946,0.02098,0.00183,0.00623,0.00572,0.00337,0.00828,0.00553,0.01875,0.01814,0.01264,0.00476,0.00287
359,0.00904,0.00858,0.00148,0.00166,0.00985,0.00160,0.01082,0.00906,0.00681,0.00210,0.00340,0.02484,0.00555,0.00632,0.01103,0.02058,0.01043,0.00894,0.00528,0.00461,0.00336,0.00646,0.02199,0.00648,0.00073,0.01303,0.06955,0.00467,0.01161,0.00178,0.00301,0.01067,0.00311,0.02287,0.00604,0.01637,0.00873,0.04244,0.00435,0.00231,0.00954,0.00064,0.00904,0.00888,0.01884,0.00457,0.00865,0.01581,0.00472,0.00970,0.02281,0.00908,0.00481,0.03727,0.00254,0.00570,0.00355,0.00210,0.00066,0.00760,0.03081,0.01506,0.00664,0.00636,0.00175,0.00818,0.00537,0.00517,0.01120,0.00339,0.11306,0.00285,0.00269,0.00399,0.00421,0.00905,0.00784,0.00283,0.01193,0.00212,0.00578,0.00507,0.02329,0.00331,0.00285,0.00567,0.00763,0.00271,0.00608,0.00279,0.00486,0.00264,0.00410,0.00578,0.00499,0.02299,0.01125,0.00418,0.01143
361,0.01554,0.02820,0.00188,0.00155,0.02372,0.00367,0.01756,0.00364,0.00520,0.00349,0.00029,0.00375,0.00741,0.00336,0.00033,0.03498,0.00041,0.00113,0.00181,0.00064,0.00131,0.01246,0.01160,0.00505,0.00159,0.00076,0.00849,0.00640,0.00279,0.00616,0.00815,0.00842,0.01150,0.00240,0.00141,0.03103,0.02360,0.00378,0.00647,0.00011,0.00522,0.00232,0.00323,0.00643,0.01909,0.00018,0.00295,0.00074,0.00543,0.00208,0.12985,0.00683,0.00584,0.05457,0.01301,0.00090,0.00083,0.00206,0.00124,0.00019,0.04466,0.00824,0.10841,0.00028,0.00015,0.01076,0.00364,0.00034,0.00226,0.00979,0.03381,0.00040,0.00265,0.00105,0.00189,0.04155,0.02103,0.00324,0.01523,0.00187,0.00037,0.00257,0.00322,0.00184,0.00191,0.00271,0.00376,0.00280,0.00060,0.01164,0.01420,0.00305,0.00046,0.01563,0.01009,0.02777,0.00727,0.00311,0.00072
368,0.01083,0.00985,0.00783,0.00410,0.00900,0.00448,0.01000,0.01926,0.00665,0.00626,0.00174,0.02053,0.00526,0.01678,0.00384,0.01164,0.00595,0.00805,0.02084,0.00774,0.00372,0.00201,0.00676,0.01508,0.00197,0.00890,0.07347,0.01124,0.00535,0.00347,0.00443,0.02764,0.00473,0.00565,0.01276,0.01099,0.01945,0.01168,0.00689,0.00182,0.00999,0.00641,0.01724,0.01719,0.00311,0.01481,0.01331,0.00492,0.00445,0.00929,0.00886,0.00989,0.00583,0.01379,0.00339,0.00816,0.00467,0.00225,0.00463,0.01053,0.05337,0.00844,0.01796,0.01209,0.00586,0.02389,0.01356,0.00462,0.00868,0.00477,0.00972,0.00151,0.00841,0.00663,0.01907,0.01562,0.00710,0.00759,0.00591,0.00649,0.00604,0.00646,0.00826,0.00535,0.00797,0.00613,0.02942,0.00784,0.00814,0.00943,0.00518,0.00392,0.00643,0.00475,0.00727,0.00609,0.01251,0.00709,0.00910
370,0.00967,0.00773,0.00511,0.00464,0.00491,0.00558,0.01315,0.01543,0.01974,0.00908,0.00610,0.01949,0.00859,0.01672,0.00773,0.01491,0.00506,0.01018,0.01290,0.00716,0.01286,0.00559,0.01256,0.01083,0.00545,0.00616,0.01873,0.00993,0.00521,0.00839,0.00352,0.00642,0.01113,0.00261,0.00673,0.01140,0.02499,0.01392,0.00439,0.00224,0.02399,0.00815,0.01543,0.01896,0.00744,0.02047,0.00491,0.00485,0.00481,0.00275,0.01076,0.01942,0.00828,0.01171,0.00501,0.00989,0.00363,0.00449,0.00487,0.00413,0.03139,0.00842,0.01680,0.02171,0.00990,0.01368,0.01190,0.00778,0.00854,0.00446,0.01166,0.00537,0.00595,0.00830,0.01163,0.02221,0.00657,0.01562,0.01083,0.00361,0.00575,0.02569,0.01139,0.00564,0.00963,0.00378,0.01547,0.01038,0.00499,0.01121,0.00563,0.00634,0.01006,0.00421,0.00641,0.00764,0.02018,0.00627,0.01211
372,0.00733,0.00834,0.00166,0.00174,0.00676,0.00122,0.00654,0.00887,0.00936,0.00373,0.00405,0.02177,0.00342,0.01326,0.01692,0.02438,0.01379,0.00781,0.00515,0.00500,0.00564,0.01164,0.01369,0.00649,0.00200,0.01310,0.06179,0.00772,0.00827,0.00359,0.00318,0.00537,0.00421,0.01049,0.00621,0.01795,0.00294,0.02065,0.00723,0.00226,0.00858,0.00109,0.01465,0.00763,0.01618,0.00813,0.00681,0.00756,0.00977,0.00322,0.01853,0.00767,0.00686,0.04542,0.00236,0.01081,0.00533,0.00338,0.00221,0.00852,0.03096,0.01441,0.01319,0.00775,0.00243,0.00770,0.00552,0.00761,0.02438,0.00544,0.06614,0.00525,0.00302,0.00449,0.01389,0.01177,0.00956,0.00642,0.01255,0.00398,0.00475,0.00909,0.02698,0.00278,0.00348,0.01719,0.01010,0.00293,0.00410,0.00347,0.00746,0.00372,0.00629,0.00561,0.00844,0.02229,0.00706,0.00512,0.01245
373,0.00479,0.03251,0.00601,0.00359,0.01329,0.00573,0.00566,0.00741,0.00814,0.01699,0.00454,0.01099,0.01744,0.01826,0.00459,0.01294,0.00730,0.00559,0.00466,0.02127,0.00963,0.00990,0.00797,0.00577,0.00366,0.00940,0.01463,0.01618,0.00704,0.00603,0.00733,0.00868,0.00631,0.00875,0.00831,0.01790,0.00799,0.00986,0.00744,0.00466,0.00722,0.00410,0.00704,0.03172,0.00980,0.00411,0.00829,0.00532,0.01854,0.00612,0.02591,0.03207,0.00491,0.05629,0.00393,0.00477,0.00393,0.00764,0.00641,0.00390,0.01732,0.01171,0.01487,0.01521,0.00216,0.00980,0.00913,0.00539,0.01383,0.00824,0.02874,0.00540,0.00422,0.00580,0.00607,0.01910,0.00818,0.00577,0.00591,0.00517,0.00179,0.01219,0.00909,0.00566,0.00954,0.00947,0.01334,0.00377,0.00270,0.00506,0.00568,0.00572,0.00552,0.00558,0.00946,0.01979,0.01679,0.00779,0.00781
378,0.01522,0.01082,0.00549,0.00549,0.01803,0.01470,0.01261,0.03864,0.00525,0.00645,0.00458,0.01599,0.00244,0.01083,0.00944,0.01071,0.00490,0.01814,0.00775,0.00442,0.00865,0.00420,0.01395,0.01765,0.00238,0.02811,0.02360,0.00534,0.01375,0.01635,0.00210,0.00224,0.01148,0.00328,0.01592,0.01359,0.00907,0.00698,0.00350,0.00468,0.01949,0.00129,0.00267,0.02213,0.01326,0.00349,0.01046,0.01848,0.00314,0.00996,0.00743,0.01924,0.00444,0.01229,0.00410,0.00372,0.00607,0.00627,0.00540,0.00563,0.01423,0.01087,0.03054,0.01204,0.00363,0.01934,0.01133,0.00792,0.00998,0.00586,0.01673,0.00349,0.00568,0.00700,0.02425,0.00846,0.00950,0.00704,0.00191,0.00601,0.00671,0.01047,0.01501,0.00657,0.00313,0.00461,0.01834,0.00589,0.00715,0.00985,0.00854,0.00939,0.00615,0.00772,0.00868,0.01953,0.00967,0.00945,0.00967
381,0.03709,0.02689,0.00380,0.00260,0.03583,0.01130,0.00732,0.00757,0.00561,0.01117,0.00212,0.00741,0.01257,0.00557,0.00065,0.01200,0.00128,0.00728,0.00402,0.00123,0.00532,0.00262,0.00663,0.00331,0.01136,0.01674,0.01374,0.00875,0.00271,0.00456,0.01461,0.01809,0.00487,0.00478,0.00788,0.01737,0.01196,0.01254,0.00411,0.00069,0.00925,0.00278,0.00813,0.01284,0.00711,0.00106,0.01406,0.00349,0.01049,0.00356,0.01306,0.01080,0.00454,0.03293,0.00368,0.00236,0.00114,0.00525,0.00059,0.00189,0.02792,0.00801,0.06809,0.00449,0.00186,0.00925,0.00463,0.00119,0.00598,0.01232,0.01742,0.00053,0.01041,0.00075,0.00574,0.04411,0.02584,0.00307,0.00649,0.01722,0.00085,0.01734,0.00713,0.01019,0.00354,0.00358,0.01616,0.00226,0.00353,0.02474,0.02719,0.00579,0.00116,0.01064,0.00840,0.04037,0.00582,0.00228,0.00871
384,0.00648,0.00989,0.00294,0.00918,0.00664,0.00561,0.01725,0.01193,0.00481,0.00821,0.00211,0.00890,0.00889,0.01053,0.00403,0.02629,0.00925,0.00357,0.00810,0.01023,0.00521,0.00930,0.00959,0.01171,0.00324,0.00892,0.01393,0.01364,0.00841,0.00584,0.00651,0.01675,0.00696,0.00677,0.00917,0.01086,0.02950,0.01717,0.01550,0.00235,0.01903,0.01023,0.00845,0.03280,0.00987,0.01500,0.01096,0.00802,0.00739,0.00928,0.01262,0.01875,0.01296,0.02614,0.01095,0.00809,0.00406,0.00376,0.00544,0.00643,0.02732,0.01060,0.00778,0.01684,0.00419,0.00967,0.00884,0.00925,0.00984,0.00473,0.02082,0.00282,0.00371,0.01031,0.00977,0.00704,0.00947,0.00585,0.01145,0.00377,0.01241,0.00525,0.00931,0.00589,0.01079,0.00367,0.01173,0.01679,0.00332,0.00725,0.00440,0.00751,0.00826,0.01239,0.00840,0.01612,0.02287,0.00611,0.00711
